n,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,Średnia
Test 21,8501,19376,27188,40473,52220,59064,80710,93999,100687,124478,161891,136163,153495,169908,169605,217278,217667,214738,375781,273949,247495,331517,263994,308404,313785,339284,368782,415111,372064,505311,423858,403869,411498,464152,469535,632459,524509,529462,562292,535377,530009,653730,604128,675056,667726,595705,619674,700239,676991,710878,681264,782365,732575,704972,745121,745828,843662,795674,810416,833764,747573,939180,791829,903320,863782,987135,928127,906304,1022054,1095936,1059950,1059573,1012053,1012966,960296,1073442,1023396,1227517,1040734,1102825,1156204,1161869,1449271,1083041,1323641,1257580,1227472,1217971,1164239,1417017,1257871,1185268,1157561,1478647,1340828,1436406,1469159,1749322,1606503,1625296
Test 22,11330,24972,31842,39261,57097,66865,84277,87262,104129,133935,146073,143256,167189,146919,198164,190939,215312,224670,231471,266746,288102,334658,297050,297834,311380,360427,378174,405596,382474,363388,517494,449451,410623,464238,534170,490133,541149,529035,573850,525629,686619,618077,565445,565642,693338,596004,698606,713225,686712,668933,807531,640356,737871,702506,909004,726168,759749,815339,925114,880531,819389,883903,1027874,1047961,967369,912017,939717,1155071,1132187,1050599,1053963,1047523,1211513,1042847,1246527,1193170,1109872,1168348,1039935,1253462,1061704,1183774,1293290,1170661,1088036,1277518,1345844,1636126,1352947,1408596,1492079,1198875,1356985,1445708,1250946,1416367,1273624,1341845,1409825,1939960
Test 23,9474,23762,30518,37623,58873,72577,74884,84795,106787,135014,121352,168141,157100,154485,166840,198239,223796,244752,224272,281636,283005,248160,295463,336408,340574,364888,364708,427169,403602,460779,411862,453768,487085,412075,459180,484356,505770,511310,488526,543468,630160,582501,603249,589642,610019,675963,713522,779159,658065,897101,603894,749335,745577,729011,788484,755768,781199,803850,774535,1039972,824611,836616,843305,932486,901714,1058191,960199,1002938,1113387,1018331,1062936,970741,1026196,1139797,1034147,1079147,1196567,1272931,1106821,1181903,1214490,1086045,1213530,1224948,1139825,1175318,1322790,1309260,1403443,1599227,1378656,1308241,1430480,1214331,1173664,1495958,1294094,1299320,1349391,1548173
Test 24,9131,20849,29476,39432,58750,76673,86500,91496,101711,116914,131956,151594,155267,170562,201613,206299,217689,225391,215679,259626,270520,316696,302582,350791,349473,333926,299446,358176,455522,370213,370777,396454,429451,532863,518916,535929,471902,506451,529326,535667,578456,568224,635664,694235,654097,613068,866772,606157,678641,763463,830186,697691,733876,800745,705123,850053,991758,769660,867959,829805,822774,812637,983607,873900,912550,928451,1004991,1151515,949046,1045620,955190,1009066,985466,1100958,1064129,1018774,1058333,1059731,1230471,1198591,1149841,1064359,1077726,1168871,1251798,1268894,1197456,1287039,1200392,1306973,1349327,1332966,1434882,1252809,1396806,1298101,1406263,1380712,1477227,1313558
Test 25,7942,28188,28022,43279,56772,80531,72533,87637,113003,122198,113173,202440,170207,185100,176357,223966,202152,262108,237662,234678,262613,274166,338350,292762,346968,377700,299786,377814,400802,374446,431087,404160,461462,468584,489026,488490,522334,516806,502991,558217,599641,534302,588672,648446,648355,537138,585201,636475,679208,710641,683005,680974,803760,706837,775370,763231,720878,724837,783751,810010,918028,873819,806721,886705,1007448,973525,950112,976819,1061284,871714,874522,1202523,1039396,1127797,1211468,976067,1257191,1388394,1170195,1236459,1135638,1171045,1182777,1239428,1220999,1111755,1531543,1183535,1587464,1517591,1265664,1329100,1361828,1289130,1411313,1416489,1514067,1422945,1401256,1399342
Test 26,10353,18625,32389,42190,68152,65079,74012,87484,117480,124489,128274,144300,143436,183799,178494,295567,196796,244461,277831,281645,282104,367377,292077,294184,308436,339751,355992,383603,345302,379147,419011,435028,432032,463593,462932,453683,516940,534199,477193,656883,581681,619535,713895,559360,630979,565878,655333,706823,741300,728141,685071,1144783,708066,820607,935915,705481,827566,787510,774990,1041928,883309,820177,1092110,905688,947275,1005090,843327,1008420,906556,1050002,931134,1319980,1037087,1188604,1102107,907577,1116049,1095738,1588050,1132290,1061332,1187557,1169983,1068643,1092308,1409447,1305741,1337414,1309062,1320038,1566051,1387208,1491940,1485397,1178510,1430190,1290671,1513144,1502697,1414266
Test 27,11265,20254,37403,44589,53126,82530,81680,80338,107287,108524,123458,163544,179950,162909,212339,223732,199527,203943,256623,239857,250156,273167,307377,360179,317316,302838,395472,375153,341560,398230,378192,389380,425412,440885,502397,515868,539047,432080,560736,502900,594060,558941,533226,608687,694517,706948,753051,681827,606384,771879,703396,767823,682482,644964,742501,827933,835736,745714,800880,1240421,855814,950097,909304,906071,938645,794583,889892,974991,939160,926550,1018270,1127328,919270,1045170,1028982,1178399,1113187,1101312,1149832,1351199,1307715,1068320,1131392,1238158,1284663,1441427,1256546,1490066,1435777,1235232,1645491,1252681,1472258,1540666,1398406,1396751,1461427,1494845,1333033,1413019
Test 28,11077,19559,27625,57578,51525,69667,76841,138499,144154,110298,130982,134829,160984,185687,169792,217058,221728,335635,270187,279056,280719,257017,283599,336625,310683,282368,315114,448015,418526,389164,422496,423886,472389,418123,457233,526159,532740,510577,540543,470652,561264,608059,606808,609574,524607,615207,606991,799930,631613,690441,859380,717858,826435,774578,716076,871748,797515,816624,901489,1002853,872479,945449,854258,990669,845588,979394,870498,947837,1008852,1235513,960685,1212872,982735,1078918,1146513,971603,1231032,1208110,1106502,1113153,1151082,1150601,1126598,1317326,1188588,1181276,1338474,1327492,1212388,1274737,1235872,1554240,1243860,1365105,1261090,1587082,1474054,1349426,1538796,1439185
Test 29,9597,18205,26787,40889,45442,68122,103287,106663,97691,124681,117669,132896,237904,177851,191168,214505,227445,244221,294362,231424,303770,367018,397024,307263,304332,302636,385151,395121,367267,497382,409743,443418,423468,430341,520511,529719,516116,535734,578436,512570,520566,634733,603691,625744,627043,579625,814617,680770,625956,605926,665460,717821,672937,689485,777180,709072,850940,869183,875639,1084550,889332,909846,795492,1015896,930114,950701,1041084,1117066,865272,1076161,997648,1114640,969462,1050022,1075681,1243175,1020802,1096229,1167557,1240388,1233549,1182100,1187428,1122436,1523277,1176738,1374027,1447392,1526515,1190201,1382935,1360256,1294996,1497000,1359611,1396961,1386563,1494155,1522121,1664166
Test 30,10045,23925,32014,45975,60847,71400,76652,128892,106221,145929,138744,159701,163172,175845,180958,213552,199692,248238,249920,225528,225616,339386,325031,301413,347741,303455,373831,328698,368637,344826,446881,386361,451081,424880,553517,653678,526565,491538,497453,553481,534292,627066,579256,636897,691370,597953,686882,767673,746599,703181,805272,674293,729909,757906,701202,717189,771285,798678,749489,752487,917612,870458,864144,931706,898065,1016700,968807,1013914,972183,973549,1000779,1020748,997736,1110406,1054720,1051715,1188733,1120219,1117509,1084427,1316294,1266427,1036108,1141650,1407707,1133227,1189941,1234939,1305368,1344089,1174981,1245646,1334407,1584162,1326737,1579539,1252923,1439930,1659790,1358602
Test 31,10580,24747,31099,46404,58210,69893,80926,113286,103773,121094,146580,141995,179817,208643,163335,181478,262273,198978,230002,267118,272115,275222,293260,325369,380202,494237,371034,429634,442736,437113,418053,456556,440237,441016,489885,625938,589540,436550,552682,527264,567895,492381,655563,547738,653419,626761,777500,625494,654744,687212,721806,728048,761997,728398,742290,865408,719258,813190,873831,836004,794792,810694,916657,990016,887830,976810,897517,1098196,1056400,1286265,1022990,1041225,1073995,1100098,1106712,1002624,1174982,1150982,1088510,1101150,1148626,1241364,1261975,1238887,1253377,1357362,1300151,1258828,1277740,1958227,1193881,1360078,1323443,1559236,1459667,1372800,1344432,1435708,1296705,1625232
Test 32,11310,18221,41127,53311,52029,68871,79295,96643,111816,116894,130696,168742,153713,219055,214247,219173,210519,241602,289348,268597,270511,271610,367562,376446,325842,315402,462802,461299,384729,430829,423828,387946,391015,524867,500087,493382,469938,458734,547597,587194,677153,532205,560285,762621,537394,727785,643552,616993,608460,725062,742803,679710,833226,776133,825915,779204,830493,777041,727862,823874,881527,906227,828176,867530,905795,988269,939111,892338,980374,1092937,932057,1124723,1315501,1177236,1081161,991362,1035478,1123481,1120565,1082740,1275451,1225716,1318744,1319981,1170955,1231884,1166403,1581613,1308046,1214939,1323688,1213104,1473525,1242761,1524836,1620928,1474705,1364996,1475280,1549158
Test 33,10027,20086,34332,40645,76739,75614,73824,121204,94402,132833,148790,163717,201486,153808,211495,197985,210278,220380,299225,275164,296792,325062,310278,294923,307369,379391,359583,405852,424468,384360,454905,440492,473453,496003,549807,515919,460703,456737,513146,555427,549548,566134,555241,633851,546990,640322,648013,718970,638175,596795,661743,780907,655542,743733,728438,754055,761759,836573,869493,894498,777720,1087285,930564,866580,829211,993150,991003,916001,1075248,1043250,998847,973514,1226465,1311841,960287,1102967,1000910,1144294,1189328,1124890,1284311,1103991,1458416,1209830,1156939,1255784,1180247,1280538,1274298,1194630,2041590,1315188,1312177,1272323,1295851,1555971,1463752,1334634,1381735,1454881
Test 34,10958,20643,33356,41555,53660,71670,72427,80926,101454,120595,117820,134382,139821,163629,203921,194350,214417,290065,265763,277457,252843,291453,302927,320359,370894,329669,314545,361585,376487,459678,405464,410766,547579,422128,418233,506948,569316,620484,558861,558133,547487,568065,660376,522672,786811,628348,705350,642085,866601,653588,659343,710292,795299,888628,960336,761219,821338,807584,843651,948544,846365,870886,883887,819961,966138,859115,950196,1247106,1039706,1108554,1182016,880433,1076723,1039884,1036456,1085451,1076423,1060348,1198206,1106260,1045779,1195606,1106262,1173967,1233641,1273286,1375125,1222837,1287989,1142166,1365196,1284346,1224350,1467153,1225818,1565656,1344110,1639987,1514154,1470384
Test 35,10056,18687,30807,50338,68398,67235,90705,90273,91439,107351,123600,139796,180043,197768,178393,198243,197417,225530,259596,264042,250270,234821,270147,349813,305036,367995,368967,357908,372045,470585,372406,439444,419986,414481,520976,489248,501735,645729,612926,463430,643351,700991,672148,562801,633185,585784,759287,599037,676995,604772,690193,913525,700025,719239,672990,746739,789699,884927,916561,779270,925681,894475,919702,981542,995550,987417,948654,900856,961952,959089,1019088,1220286,961823,1084128,1076071,1076642,1025507,1054118,1042408,1164053,1329315,1145421,1365056,1104314,1123554,1209689,1179862,1215923,1275146,1376467,1258570,1324151,1315662,1419934,1247509,1686767,1727842,1346769,1509359,1305522
Test 36,7768,23969,28897,39213,60064,98077,107333,114246,111381,123165,117419,144939,158150,155200,250220,263273,208401,216123,241005,311841,260082,259331,294612,326380,327171,360224,365500,366276,426492,424229,390019,442931,426889,466751,480442,446356,558361,597332,704864,565344,636566,539755,584697,714639,623937,624250,619416,752485,723974,696874,744774,790765,681530,820193,735121,813024,725408,725615,1074376,781537,870617,856282,845378,920496,991130,1102803,848959,939311,907196,1013074,1050321,1410852,1284230,1134082,1145516,1163342,1214537,1067487,1058352,1117385,1202142,1190781,1319946,1155538,1383074,1389777,1345258,1498713,1358700,1500288,1219285,1591209,1609436,1549280,1204226,1466032,1345674,1522492,1462302,1330241
Test 37,9108,17685,32668,40019,53578,66490,79080,84614,111953,128122,141200,130684,166979,170900,180733,201785,206600,227093,230430,257789,265327,296228,277126,302374,396042,369536,344098,342597,389448,353100,428815,428949,422880,513318,433643,597993,520959,475110,469787,562056,486379,601334,545018,576550,755058,539650,625450,728555,817818,820196,669082,714793,730279,793540,827838,722623,795550,953381,807824,824769,962223,946169,1007952,911132,954868,825338,874225,974079,1099495,992592,1049593,927672,971158,1053185,1201164,1182775,1098270,1049173,1064900,1221426,1134382,1141044,1163509,1196274,1216306,1098640,1468513,1196012,1701659,1194245,1625768,1238934,1294509,1310681,1293062,1285255,1482066,1335187,1291487,1202821
Test 38,7439,21089,29489,44239,60855,68064,82693,97819,123005,104516,117969,140403,152853,166098,185252,208680,244315,204078,259103,275837,393063,253951,289600,307669,315541,341647,317733,387663,358956,377253,395796,423998,440517,489747,581033,445395,491221,519608,554853,593502,580663,580880,566795,581455,583106,688488,676265,642643,676126,680161,688282,793359,771490,730281,739249,842001,953384,807861,865816,713095,871294,896145,834668,891995,920055,1050886,1000168,1002918,961004,973645,1106100,945793,954737,1035202,1137765,1176572,1083513,1083780,1087902,957726,1105795,1281092,1128856,1131699,1179821,1193885,1212657,1094178,1237268,1160653,1316985,1332526,1285127,1489404,1589585,1356692,1558963,1500795,1434030,1862429
